date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,ANG,BAM,BBD,BND,BRL,BSD,BYR,EGP,FJD,ILS,INR,JMD,JOD,KES,KWD,LBP,MUR,MXN,PKR,SAR,TTD,UGX,UZS,LKR,TND,TWD,AFN,ALL,ARS,BDT,BHD,BIF,BOB,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,ETB,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,KHR,KZT,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PYG,QAR,RWF,SCR,SOS,STD,SVC,SYP,SZL,TZS,UAH,UYU,VND,XAF,XOF,XPF,LAK,KYD,RSD
2006-05-25,1.281,143.13,1.9358,0.575,28.13,7.4575,15.6466,0.6828,260.81,3.451,0.6943,0.4293,3.9339,3.414,9.3075,239.63,37.9,1.5579,91.366,7.8171,7.2599,34.62,1.9595,1.6833,1.4182,10.2043,9.9315,11568.7998,1198.9,4.6416,1.9985,67.192,2.0214,48.971,8.3231,1,4.625,2.1902,1.9499,2.4504,2.0095,3.0209,1.2797,2649,7.0905,2.1314,5.7677,58.618,80.975,0.89,88.76,0.3571,1859.6,38.322,14.306,74.218,4.7906,7.7493,2366.5,1516.5,126.922,1.6197,39.674,44.8,117.57,3.9246,86.12,0.4651,1202.2,9.8932,7.1081,2.4247,653.85,3078.3,630.81,1.237,105.78,214.84,39.946,89.115,10.7884,34.412,5646.3999,9.3392,23.311,46.442,1810.86,11274.0996,4965.8999,150.61,8.3183,1.5891,10.628,16.4403,2697.1799,58.918,7.9103,9.901,336.61,172.772,8.3725,158.33,21.23,88.639,0.489,1.2417,4.0177,3.7143,6738,4.4844,679.7,6.848,1634.5,8342.5,10.761,64.176,8.1998,1560.39,6.1867,29.383,19693,629.957,629.957,114.56,,,
2006-05-26,1.2739,143.46,1.9359,0.575,28.13,7.4578,15.6466,0.6848,260.33,3.4128,0.6941,0.4293,3.885,3.3875,9.2961,239.63,37.75,1.5606,90.935,7.8187,7.2619,33.187,1.9324,1.6811,1.4094,10.2026,9.8756,11360.2002,1194.8,4.6376,2.0113,66.999,2.0139,48.793,8.332,1,4.6034,2.1798,1.9385,2.4388,1.991,2.8729,1.2738,2637,7.0455,2.1102,5.7801,58.792,80.591,0.8867,88.594,0.3674,1850.8,38.141,14.01,73.879,4.7729,7.7125,2362.2,1509.36,126.39,1.6219,39.525,44.8,117.46,3.9253,84.056,0.4627,1196.46,9.8464,7.029,2.4132,644,3073,628.12,1.231,105.66,213.82,39.757,88.656,10.7373,34.248,5613.6001,9.2949,23.201,46.222,1802.26,11220.5996,4955.2002,149.65,8.1644,1.5816,10.652,16.2345,2682.54,58.83,7.8727,9.8542,335.02,171.959,8.245,157.58,21.13,88.218,0.4885,1.2358,3.9941,3.7002,6904.5,4.4621,676.48,6.856,1629.5,8305.5,10.71,63.871,7.9912,1556.25,6.1816,29.339,19607,629.957,629.957,114.56,,,
2006-05-27,1.2739,143.46,1.9359,0.575,28.13,7.4578,15.6466,0.6848,260.33,3.4128,0.6941,0.4293,3.885,3.3875,9.2961,239.63,37.75,1.5606,90.935,7.8187,7.2619,33.187,1.9324,1.6811,1.4094,10.2026,9.8756,11360.2002,1194.8,4.6376,2.0113,66.999,2.0139,48.793,8.332,1,4.6034,2.1798,1.9385,2.4388,1.991,2.8729,1.2738,2637,7.0455,2.1102,5.7801,58.792,80.591,0.8867,88.594,0.3674,1850.8,38.141,14.01,73.879,4.7729,7.7125,2362.2,1509.36,126.39,1.6219,39.525,44.8,117.46,3.9253,84.056,0.4627,1196.46,9.8464,7.029,2.4132,644,3073,628.12,1.231,105.66,213.82,39.757,88.656,10.7373,34.248,5613.6001,9.2949,23.201,46.222,1802.26,11220.5996,4955.2002,149.65,8.1644,1.5816,10.652,16.2345,2682.54,58.83,7.8727,9.8542,335.02,171.959,8.245,157.58,21.13,88.218,0.4885,1.2358,3.9941,3.7002,6904.5,4.4621,676.48,6.856,1629.5,8305.5,10.71,63.871,7.9912,1556.25,6.1816,29.339,19607,629.957,629.957,114.56,,,
2006-05-28,1.2739,143.46,1.9359,0.575,28.13,7.4578,15.6466,0.6848,260.33,3.4128,0.6941,0.4293,3.885,3.3875,9.2961,239.63,37.75,1.5606,90.935,7.8187,7.2619,33.187,1.9324,1.6811,1.4094,10.2026,9.8756,11360.2002,1194.8,4.6376,2.0113,66.999,2.0139,48.793,8.332,1,4.6034,2.1798,1.9385,2.4388,1.991,2.8729,1.2738,2637,7.0455,2.1102,5.7801,58.792,80.591,0.8867,88.594,0.3674,1850.8,38.141,14.01,73.879,4.7729,7.7125,2362.2,1509.36,126.39,1.6219,39.525,44.8,117.46,3.9253,84.056,0.4627,1196.46,9.8464,7.029,2.4132,644,3073,628.12,1.231,105.66,213.82,39.757,88.656,10.7373,34.248,5613.6001,9.2949,23.201,46.222,1802.26,11220.5996,4955.2002,149.65,8.1644,1.5816,10.652,16.2345,2682.54,58.83,7.8727,9.8542,335.02,171.959,8.245,157.58,21.13,88.218,0.4885,1.2358,3.9941,3.7002,6904.5,4.4621,676.48,6.856,1629.5,8305.5,10.71,63.871,7.9912,1556.25,6.1816,29.339,19607,629.957,629.957,114.56,,,
2006-05-29,1.2751,143.52,1.9357,0.575,28.187,7.4572,15.6466,0.6855,260.65,3.451,0.6943,0.4293,3.8795,3.3761,9.2892,239.64,37.735,1.5604,90.653,7.8079,7.2575,34.493,1.9166,1.6791,1.409,10.1992,9.8883,11264.2998,1192.1,4.6228,2.0063,67.047,2.0147,48.721,8.296,1,4.5877,2.1718,1.934,2.4298,1.9885,2.8539,1.2693,2628,7.0262,2.1081,5.7509,58.655,78.821,0.8873,88.306,0.3676,1844,38.001,13.906,76.627,4.7731,7.7347,2356.3999,1503.86,125.895,1.6228,39.377,44.8,117.12,3.9238,85.996,0.4612,1192.05,9.8104,6.9585,2.3979,640.12,3012.8999,625.98,1.226,105.27,212.59,40.071,89.109,10.6986,34.123,5593.3999,9.2761,23.116,46.053,1795.65,11179.4004,4937.1001,148.43,8.1351,1.5758,10.643,16.1753,2673.3999,58.613,7.8438,9.8182,333.79,171.338,8.1,157,21.052,87.894,0.4884,1.2313,3.9967,3.6476,6879.2002,4.4469,673.99,6.855,1623.2,8274.5996,10.67,63.636,7.9779,1548.03,6.1596,29.231,19531,629.957,629.957,114.56,,,
2006-05-30,1.2865,144.31,1.9361,0.575,28.205,7.4576,15.6466,0.6835,261.16,3.4512,0.6943,0.4293,3.89,3.3894,9.2588,239.64,37.69,1.5588,90.669,7.8177,7.2589,34.64,1.9442,1.6882,1.4138,10.3152,9.9767,11325.7002,1205.4,4.6544,2.0109,67.365,2.0305,49.124,8.5958,1,4.6264,2.1905,1.9443,2.4507,1.998,2.9715,1.2798,2650,7.0881,2.1118,5.7982,59.275,79.499,0.8972,88.836,0.3712,1859.9,38.301,14.137,74.31,4.8208,7.801,2379.3999,1517.29,126.976,1.6289,39.851,44.8,117.51,3.9591,86.786,0.4651,1202.35,9.8944,7.0424,2.4186,647.82,3038.7,631.33,1.237,106.18,214.42,40.414,89.637,10.7903,34.416,5640.6001,9.3558,23.314,46.448,1811.08,11275.5,4979.3999,149.06,8.2164,1.5893,10.628,16.4101,2694.9299,59.118,7.9113,9.9022,336.65,172.797,8.229,158.35,21.233,88.65,0.4934,1.2418,4.0574,3.6789,6938.2998,4.4852,679.66,6.942,1638,8346.7998,10.762,64.184,7.9991,1565.08,6.2151,29.4,19695,629.957,629.957,114.56,,,
2006-05-31,1.2816,144.19,1.9359,0.575,28.238,7.4575,15.6466,0.6845,262.7,3.451,0.6942,0.4293,3.9351,3.406,9.2591,239.65,37.77,1.5608,89.9,7.792,7.2557,34.585,1.9773,1.702,1.4104,10.2768,9.9395,11413.7998,1200.9,4.6575,2.0158,67.606,2.0231,48.818,8.6174,1,4.6284,2.1915,1.9359,2.4518,1.999,2.9447,1.2804,2651,7.0772,2.1119,5.7837,59.124,79.534,0.8949,88.682,0.37,1860.7,38.343,14.219,76.49,4.8081,7.8045,2381.3,1517.96,127.033,1.6269,39.74,44.8,117.35,3.9547,87.211,0.4653,1202.89,9.8988,7.1121,2.4196,656.78,3083.8999,631.97,1.237,105.65,214.51,40.432,89.68,10.7951,34.431,5649.5,9.36,23.324,46.469,1811.89,11287.5996,4975.1001,149,8.3487,1.5875,10.661,16.4238,2685.1799,58.848,7.9148,9.9067,336.8,172.873,8.362,158.42,21.242,88.689,0.4922,1.2424,4.067,3.7176,7134.3999,4.4872,679.96,6.916,1619.4,8350.5,10.767,64.213,8.1787,1559.34,6.1761,29.496,19694,629.957,629.957,114.56,,,
2006-06-01,1.2811,144.08,1.9359,0.575,28.197,7.4589,15.6466,0.6862,261.77,3.451,0.6943,0.4293,3.888,3.3916,9.244,239.64,37.8,1.5632,90.235,7.7832,7.2485,34.7,1.9586,1.7127,1.4122,10.2642,9.9365,11418.2998,1191.6,4.6654,2.0386,67.574,2.0248,48.857,8.4392,1,4.5877,2.1717,1.9306,2.4297,1.9908,2.9038,1.2693,2626,7.0154,2.1119,5.7773,59.061,78.818,0.892,87.971,0.3695,1843.9,39.4,14.152,76.474,4.8038,7.7344,2360.8,1504.4,126.286,1.624,39.436,44.8,117.38,3.9423,85.674,0.4611,1190.73,9.81,7.1414,2.3978,650.5,3048.1001,626.74,1.226,104.95,212.58,40.07,89.11,10.6982,34.121,5593.1001,9.2757,23.115,46.051,1795.58,11184.0996,4936.8999,147.64,8.2752,1.5764,10.637,16.2767,2672.6499,58.834,7.8435,9.8178,333.78,171.331,8.4275,157,21.052,87.89,0.4914,1.2313,4.0297,3.6864,7070.2998,4.4468,674.09,6.878,1610.4,8267.7998,10.67,63.633,8.236,1540.3101,6.1335,28.975,19523,629.957,629.957,114.56,,,
2006-06-02,1.2918,144.31,1.9361,0.575,28.15,7.4588,15.6466,0.6844,262.65,3.4128,0.6943,0.4293,3.8745,3.3756,9.2176,239.66,37.693,1.5606,89.833,7.7713,7.2518,33.026,1.9298,1.7207,1.4194,10.3377,10.011,11369.9004,1208.8,4.6984,2.0506,68.026,2.0299,49.251,8.5899,1,4.6057,2.1804,1.9366,2.4395,1.9923,2.9479,1.2742,2637,7.0426,2.1293,5.832,58.812,79.134,0.899,88.197,0.3724,1851.3,39.7,14.109,73.842,4.8378,7.7653,2369.8999,1510.39,126.83,1.6266,39.597,44.8,117.25,3.9668,84.387,0.463,1195.53,9.8492,7.106,2.4075,650.23,3035,629.39,1.231,105.76,213.43,40.23,89.322,10.741,34.258,5621.6001,9.3129,23.207,46.235,1802.78,11235.2998,4950.2002,147.42,8.3076,1.5773,10.645,16.3609,2686.5,58.834,7.875,9.857,335.11,172.012,8.367,157.63,21.136,88.243,0.495,1.2362,3.9998,3.7047,7111.5,4.4645,676.8,6.944,1623.6,8301.5,10.713,63.889,8.1504,1550.28,6.1578,29.091,19605,629.957,629.957,114.56,,,
2006-06-03,1.2918,144.31,1.9361,0.575,28.15,7.4588,15.6466,0.6844,262.65,3.4128,0.6943,0.4293,3.8745,3.3756,9.2176,239.66,37.693,1.5606,89.833,7.7713,7.2518,33.026,1.9298,1.7207,1.4194,10.3377,10.011,11369.9004,1208.8,4.6984,2.0506,68.026,2.0299,49.251,8.5899,1,4.6057,2.1804,1.9366,2.4395,1.9923,2.9479,1.2742,2637,7.0426,2.1293,5.832,58.812,79.134,0.899,88.197,0.3724,1851.3,39.7,14.109,73.842,4.8378,7.7653,2369.8999,1510.39,126.83,1.6266,39.597,44.8,117.25,3.9668,84.387,0.463,1195.53,9.8492,7.106,2.4075,650.23,3035,629.39,1.231,105.76,213.43,40.23,89.322,10.741,34.258,5621.6001,9.3129,23.207,46.235,1802.78,11235.2998,4950.2002,147.42,8.3076,1.5773,10.645,16.3609,2686.5,58.834,7.875,9.857,335.11,172.012,8.367,157.63,21.136,88.243,0.495,1.2362,3.9998,3.7047,7111.5,4.4645,676.8,6.944,1623.6,8301.5,10.713,63.889,8.1504,1550.28,6.1578,29.091,19605,629.957,629.957,114.56,,,
2006-06-04,1.2918,144.31,1.9361,0.575,28.15,7.4588,15.6466,0.6844,262.65,3.4128,0.6943,0.4293,3.8745,3.3756,9.2176,239.66,37.693,1.5606,89.833,7.7713,7.2518,33.026,1.9298,1.7207,1.4194,10.3377,10.011,11369.9004,1208.8,4.6984,2.0506,68.026,2.0299,49.251,8.5899,1,4.6057,2.1804,1.9366,2.4395,1.9923,2.9479,1.2742,2637,7.0426,2.1293,5.832,58.812,79.134,0.899,88.197,0.3724,1851.3,39.7,14.109,73.842,4.8378,7.7653,2369.8999,1510.39,126.83,1.6266,39.597,44.8,117.25,3.9668,84.387,0.463,1195.53,9.8492,7.106,2.4075,650.23,3035,629.39,1.231,105.76,213.43,40.23,89.322,10.741,34.258,5621.6001,9.3129,23.207,46.235,1802.78,11235.2998,4950.2002,147.42,8.3076,1.5773,10.645,16.3609,2686.5,58.834,7.875,9.857,335.11,172.012,8.367,157.63,21.136,88.243,0.495,1.2362,3.9998,3.7047,7111.5,4.4645,676.8,6.944,1623.6,8301.5,10.713,63.889,8.1504,1550.28,6.1578,29.091,19605,629.957,629.957,114.56,,,
2006-06-05,1.2901,144.88,1.9361,0.575,28.316,7.4588,15.6466,0.6893,263.54,3.451,0.6943,0.4293,3.8745,3.3756,9.1811,239.66,37.74,1.5582,89.833,7.7579,7.2518,34.468,1.9298,1.7234,1.4256,10.3377,10.0048,11369.9004,1208.8,4.6984,2.0394,68.026,2.0349,49.099,8.5989,1,4.6057,2.1804,1.9366,2.4395,1.9923,2.944,1.2742,2637,7.0426,2.1293,5.7802,58.922,79.134,0.899,88.197,0.3724,1851.3,38.152,14.109,77.01,4.851,7.7653,2369.8999,1510.39,126.83,1.6266,39.597,44.8,117.25,3.9668,84.387,0.463,1195.53,9.8492,7.106,2.4075,650.23,3035,629.39,1.231,105.76,213.43,40.23,89.322,10.741,34.258,5621.6001,9.3129,23.207,46.235,1802.78,11235.2998,4950.2002,147.42,8.3076,1.5773,10.645,16.3609,2686.5,58.834,7.875,9.857,335.11,172.012,8.367,157.63,21.136,88.243,0.495,1.2362,3.9998,3.7047,7111.5,4.4645,676.8,6.944,1623.6,8301.5,10.713,63.889,8.1504,1550.28,6.1578,29.091,19605,629.957,629.957,114.56,,,
2006-06-06,1.2822,145.135,1.936,0.575,28.168,7.4592,15.6466,0.6888,263.03,3.4512,0.6943,0.4293,3.957,3.3826,9.2105,239.66,37.745,1.5587,91.918,7.785,7.2459,34.38,1.9681,1.7294,1.4265,10.2548,9.9466,11529.4004,1201.7,4.6723,2.041,67.625,2.0285,49.023,8.681,1,4.6281,2.1913,1.9274,2.4516,2.0006,2.9071,1.2803,2651,7.0842,2.134,5.7216,58.76,81.111,0.8949,88.933,0.3573,1860.5,38.34,14.246,76.536,4.8059,7.7793,2388.2,1518.08,127.421,1.6257,39.762,44.8,117.86,3.9498,84.79,0.4653,1201.51,9.898,7.2008,2.4388,656.3,3008.1001,632.86,1.237,105.06,214.24,40.236,89.492,10.7957,34.429,5649.1001,9.3888,23.323,47.43,1811.74,11293.7998,4970.8999,147.32,8.3673,1.5828,10.686,16.4804,2686.8999,58.464,7.9141,9.9059,336.78,173.571,8.5095,158.41,21.215,89.326,0.4918,1.2423,4.0061,3.7173,7146.7002,4.4865,680.55,6.89,1625.7,8343.4004,10.766,64.207,8.3132,1547.63,6.1759,29.204,19714,629.957,629.957,114.56,,,
2006-06-07,1.2802,145.185,1.9361,0.575,28.159,7.4587,15.6466,0.6893,261.84,3.451,0.6942,0.4293,3.904,3.3716,9.2114,239.67,37.725,1.562,92.013,7.8118,7.2539,34.353,1.9485,1.7241,1.4234,10.2398,9.9357,11503.7998,1199.1,4.6777,2.0303,67.559,2.0298,48.98,8.6189,1,4.6038,2.1797,1.9302,2.4387,1.9969,2.8878,1.2738,2636,7.0356,2.1367,5.718,58.543,80.664,0.8917,88.782,0.3693,1850.7,38.139,14.183,76.419,4.7963,7.7235,2378.7,1510.14,126.763,1.6293,39.754,44.8,117.46,3.9393,84.347,0.4628,1195.14,9.846,7.1803,2.4003,660.32,3036.8999,629.69,1.231,105.53,213.23,40.537,89.315,10.7389,34.247,5619.7998,9.3252,23.2,47.181,1802.1899,11234.2002,4935.7998,146.33,8.4843,1.5758,10.676,16.4516,2679.23,58.155,7.8724,9.8538,335,174.432,8.4715,157.58,21.103,88.854,0.4909,1.2358,3.9972,3.7152,7038.7002,4.4628,676.96,6.887,1603.8,8292.2998,10.709,63.868,8.3079,1541.45,6.1398,29.082,19605,629.957,629.957,114.56,,,
2006-06-08,1.2649,144.09,1.9359,0.575,28.212,7.4582,15.6466,0.6862,263.56,3.4127,0.6943,0.4293,3.91,3.3836,9.2291,239.65,37.89,1.5587,91.437,7.8343,7.2461,34.13,1.9459,1.7032,1.4184,10.1214,9.8159,11523.5996,1195,4.6361,2.0186,67.111,2.012,48.642,8.4991,1,4.5863,2.171,1.9227,2.4289,2.0042,2.8877,1.2689,2625,7.0106,2.1278,5.6514,57.869,80.342,0.8797,88.491,0.3647,1843.3,37.988,14.246,75.506,4.7394,7.6927,2369.3999,1504.15,126.308,1.6276,39.974,44.8,117.44,3.8954,84.013,0.461,1190.33,9.8068,7.1994,2.3907,663.23,3040.2,627.33,1.226,105.36,212.38,40.375,89.104,10.6961,34.11,5591.2998,9.2879,23.107,46.993,1794.99,11186.7998,4922.5,145.86,8.4511,1.5669,10.666,16.501,2685.1799,58.815,7.841,9.8146,333.67,173.742,8.5185,156.95,21.019,88.499,0.4849,1.2309,3.9793,3.6969,7010.6001,4.4451,658,6.8,1603.4,8265.0996,10.666,63.612,8.2837,1537.26,6.1041,28.965,19529,629.957,629.957,114.56,,,
2006-06-09,1.2641,144.01,1.9359,0.575,28.18,7.4556,15.6466,0.6865,263.9,3.413,0.6945,0.4293,3.9125,3.3762,9.2194,239.65,37.866,1.5559,91.47,7.801,7.2464,32.791,1.9069,1.6846,1.3989,10.1034,9.8053,11407,1189.5,4.6322,1.991,67.01,2.0142,48.364,8.4738,1,4.5527,2.1547,1.9344,2.4107,1.9887,2.8565,1.2597,2607,6.9594,2.1145,5.6416,57.723,79.741,0.8787,87.952,0.3512,1829.6,37.704,14.109,73.005,4.7348,7.6351,2342.5,1492.97,125.318,1.6232,39.592,44.8,117.3,3.8882,83.389,0.4575,1181.37,9.7336,7.1032,2.3727,658.13,3059.3999,622.87,1.217,104.57,210.79,40.074,88.736,10.6161,34.298,5550.2002,9.2183,22.934,46.641,1781.54,11103,4885.7998,145.35,8.4399,1.5552,10.652,16.3084,2645.5701,58.374,7.7822,9.7413,331.18,172.453,8.33,155.77,20.862,87.836,0.4844,1.2217,3.9551,3.6531,6958.2002,4.4118,653.07,6.787,1584.4,8195.9004,10.586,63.134,8.2002,1529.64,6.0577,28.589,19387,629.957,629.957,114.56,,,
2006-06-10,1.2641,144.01,1.9359,0.575,28.18,7.4556,15.6466,0.6865,263.9,3.413,0.6945,0.4293,3.9125,3.3762,9.2194,239.65,37.866,1.5559,91.47,7.801,7.2464,32.791,1.9069,1.6846,1.3989,10.1034,9.8053,11407,1189.5,4.6322,1.991,67.01,2.0142,48.364,8.4738,1,4.5527,2.1547,1.9344,2.4107,1.9887,2.8565,1.2597,2607,6.9594,2.1145,5.6416,57.723,79.741,0.8787,87.952,0.3512,1829.6,37.704,14.109,73.005,4.7348,7.6351,2342.5,1492.97,125.318,1.6232,39.592,44.8,117.3,3.8882,83.389,0.4575,1181.37,9.7336,7.1032,2.3727,658.13,3059.3999,622.87,1.217,104.57,210.79,40.074,88.736,10.6161,34.298,5550.2002,9.2183,22.934,46.641,1781.54,11103,4885.7998,145.35,8.4399,1.5552,10.652,16.3084,2645.5701,58.374,7.7822,9.7413,331.18,172.453,8.33,155.77,20.862,87.836,0.4844,1.2217,3.9551,3.6531,6958.2002,4.4118,653.07,6.787,1584.4,8195.9004,10.586,63.134,8.2002,1529.64,6.0577,28.589,19387,629.957,629.957,114.56,,,
2006-06-11,1.2641,144.01,1.9359,0.575,28.18,7.4556,15.6466,0.6865,263.9,3.413,0.6945,0.4293,3.9125,3.3762,9.2194,239.65,37.866,1.5559,91.47,7.801,7.2464,32.791,1.9069,1.6846,1.3989,10.1034,9.8053,11407,1189.5,4.6322,1.991,67.01,2.0142,48.364,8.4738,1,4.5527,2.1547,1.9344,2.4107,1.9887,2.8565,1.2597,2607,6.9594,2.1145,5.6416,57.723,79.741,0.8787,87.952,0.3512,1829.6,37.704,14.109,73.005,4.7348,7.6351,2342.5,1492.97,125.318,1.6232,39.592,44.8,117.3,3.8882,83.389,0.4575,1181.37,9.7336,7.1032,2.3727,658.13,3059.3999,622.87,1.217,104.57,210.79,40.074,88.736,10.6161,34.298,5550.2002,9.2183,22.934,46.641,1781.54,11103,4885.7998,145.35,8.4399,1.5552,10.652,16.3084,2645.5701,58.374,7.7822,9.7413,331.18,172.453,8.33,155.77,20.862,87.836,0.4844,1.2217,3.9551,3.6531,6958.2002,4.4118,653.07,6.787,1584.4,8195.9004,10.586,63.134,8.2002,1529.64,6.0577,28.589,19387,629.957,629.957,114.56,,,
2006-06-12,1.2586,143.96,1.9359,0.5758,28.279,7.454,15.6466,0.6832,268.09,3.4125,0.6943,0.4293,3.933,3.3842,9.2431,239.66,37.945,1.5522,91.457,7.7799,7.25,32.693,1.917,1.6945,1.383,10.0669,9.7654,11375,1193.2,4.6245,2.0134,66.57,2.0081,48.322,8.5238,1,4.53,2.1438,1.9336,2.3985,1.9783,2.8451,1.2536,2594,6.9208,2.0942,5.6129,57.659,79.362,0.8751,87.946,0.363,1820.3,37.514,14.036,75.13,4.7146,7.6294,2340.6001,1485.45,124.702,1.6199,39.521,44.8,117.34,3.8715,84.583,0.4551,1175.34,9.6844,7.076,2.3607,654.42,3040.7,619.86,1.211,105.36,209.59,39.494,88.383,10.5624,34.124,5522.5,9.1753,22.818,46.405,1772.5,11046.5996,4848.5,143.96,8.3174,1.5498,10.641,16.2388,2641.7,58.79,7.7427,9.6921,329.5,171.599,8.307,154.98,20.756,88.02,0.4827,1.2156,3.9307,3.6346,6809.5,4.3887,666.11,6.766,1569.6,8153.7002,10.532,62.813,8.1474,1527.62,6.0322,28.538,19294,629.957,629.957,114.56,,,
2006-06-13,1.2546,144.55,1.9359,0.575,28.338,7.4535,15.6466,0.6839,269.34,3.4512,0.6943,0.4293,3.981,3.3976,9.2594,239.64,38.1,1.554,91.982,7.8178,7.2478,32.662,1.9852,1.7008,1.3965,10.0677,9.7359,11447.5996,1195.2,4.6303,2.0195,66.842,2.004,48.284,8.5845,1,4.5219,2.1398,1.934,2.394,1.9795,2.8711,1.2513,2589,6.911,2.0971,5.6246,57.627,79.214,0.8752,89.103,0.3621,1816.9,37.444,14.15,74.888,4.7128,7.6152,2336.3999,1483.67,124.451,1.6171,39.594,44.8,117.16,3.8703,82.829,0.4544,1173.13,9.6664,7.1444,2.3563,653.18,3071.1001,618.86,1.208,105.16,209.2,39.421,88.328,10.5428,34.06,5518.6001,9.1582,22.776,46.319,1769.2,11026,4845.7998,143.15,8.345,1.5532,10.638,16.2086,2641.8401,58.68,7.7283,9.6741,328.89,171.282,8.43,154.69,20.718,87.856,0.4819,1.2133,3.9252,3.6496,6796.7998,4.3808,664.87,6.764,1560.2,8128.7998,10.513,62.696,8.175,1526.37,6.0128,28.453,19263,629.957,629.957,114.56,,,
2006-06-14,1.2609,144.82,1.9357,0.575,28.332,7.4547,15.6466,0.6833,270.1,3.4512,0.6943,0.4293,4.0075,3.3848,9.2686,239.64,38.125,1.5511,93.473,7.8556,7.2497,34.078,1.97,1.7086,1.4033,10.085,9.7834,11415.5996,1193.8,4.6373,2.0219,66.93,2.0086,48.399,8.6094,1,4.517,2.1375,1.9351,2.3915,1.9747,2.8768,1.2501,2586,6.9022,2.1073,5.6247,57.752,79.132,0.8795,88.759,0.3642,1815,37.406,14.111,75.26,4.7341,7.6073,2325.8999,1482.15,124.341,1.619,39.467,44.8,117.28,3.887,82.743,0.4539,1171.91,9.6564,7.1327,2.3538,658.55,3105.3999,618.42,1.207,105.56,208.98,39.38,88.223,10.5318,34.025,5506.7002,9.1487,22.752,46.271,1767.36,11015.7998,4834.5,143.42,8.3365,1.559,10.616,16.1919,2638.48,58.826,7.7203,9.6641,326.99,171.106,8.4125,154.53,20.696,87.765,0.4843,1.2121,3.9243,3.6458,6789.7998,4.3758,664.08,6.787,1564.7,8117.1001,10.502,62.631,8.2629,1527,6.0065,28.424,19239,629.957,629.957,114.56,,,
2006-06-15,1.264,144.96,1.9358,0.575,28.365,7.4541,15.6466,0.683,272.37,3.4512,0.6949,0.4293,3.97,3.3843,9.2843,239.65,38.01,1.5542,92.824,7.8296,7.2505,32.708,1.9631,1.7008,1.4034,10.0731,9.8024,11342,1195.3,4.6052,2.0245,66.846,2.008,48.505,8.6566,1,4.5345,2.146,1.9388,2.401,1.9773,2.8519,1.2548,2595,6.9343,2.1199,5.6201,57.879,79.444,0.8776,88.605,0.364,1822.2,38.76,14.095,75.446,4.7259,7.6373,2339.7,1487.95,125.21,1.6213,39.549,44.8,117.3,3.8786,83.067,0.4557,1176.5601,9.6944,7.1476,2.3631,658,3127.5,621,1.212,105.72,209.81,39.535,88.462,10.5733,34.159,5528.1001,9.1848,22.842,46.453,1774.34,11059.2998,4853.5,145.56,8.4659,1.5653,10.616,16.2113,2641.26,59.059,7.7508,9.7021,328.28,171.775,8.432,155.14,20.778,88.111,0.4836,1.2168,3.9391,3.6544,6803.8999,4.3937,666.7,6.781,1571.3,8149.6001,10.543,62.879,8.2618,1532.98,6.0303,28.631,19322,629.957,629.957,114.56,,,
2006-06-16,1.2645,145.52,1.9481,0.575,28.46,7.4544,15.6466,0.6806,273.68,3.4127,0.6943,0.4293,3.9995,3.3836,9.2844,239.63,37.99,1.5559,92.839,7.838,7.2451,32.757,1.9744,1.7105,1.4164,10.0767,9.7982,11271,1193,4.5953,2.0433,66.942,2.0098,48.336,8.6872,1,4.549,2.1529,1.938,2.4087,1.9807,2.8404,1.2587,2604,6.9473,2.1225,5.5919,57.521,79.967,0.8801,89.019,0.3642,1828,37.673,14.102,73.033,4.7301,7.6356,2348.8999,1492.72,125.589,1.6225,39.593,44.8,117.22,3.8821,83.333,0.4573,1180.39,9.7256,7.2141,2.3708,657.97,3122.8,623.14,1.216,105.88,210.48,40.231,88.642,10.6082,34.269,5552,9.212,22.915,46.919,1780.0699,11093.7998,4932.3999,144.28,8.4926,1.5729,10.618,16.2887,2650.3701,59.25,7.7758,9.7333,329.38,170.54,8.533,155.45,20.845,88.713,0.4841,1.2207,3.9506,3.6581,6825.8999,4.4073,668.86,6.802,1564,8170,10.577,63.082,8.2932,1539.15,6.0528,28.717,19387,629.957,629.957,114.56,,,
