date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BRL,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,MXN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,VEF,MAD
2008-07-21,1.5914,169.44,1.9483,,22.897,7.461,15.6466,0.7948,228.2,3.413,0.693,,3.2197,3.5086,9.4473,30.33,1.6191,124.61,8.0516,7.2093,36.881,1.8963,1.6292,1.5933,10.8243,12.4054,14560,1615.03,5.1371,2.0902,70.448,2.1493,52.88,12.0307,1,5.8279,72.34,119.4,2.7303,4.7965,1.9458,3.1275,107.021,0.5958,1831.23,2.119,10.9927,2.5115,1.5818,10.0439,3315,3.0481,775.53,2817.1001,855.84,1.559,108.74,273.96,53.893,96.475,8.379,15.31,2.3416,1.7623,32.962,7178.5,11.4853,29.782,60.723,5.4865,67.88,1818.51,14255.2998,112.749,1.1076,101.86,6486.2002,0.4201,187.97,13422.7998,2348.7,170.57,11.8624,1.8482,15.1665,2445.9299,61.165,10.0695,12.5828,359.6,40.71,219.807,16.146,11.866,184.08,30.441,107.169,0.6091,1.5638,4.436,4.0317,112.33,6157.5,5.7778,78.662,848.76,5.9523,12.548,3.2432,2187.3999,22528,13.665,79.666,11.8424,1.8346,9.3547,47.239,1824.0699,7.1802,2542.3,30.084,2051.73,26045,642.957,642.957,116.86,3.4135,
2008-07-22,1.5792,169.313,1.9483,,23.441,7.4615,15.6466,0.7923,229.53,3.4119,0.693,,3.2348,3.5108,9.4578,30.363,1.6267,125.43,8.0604,7.2105,36.754,1.8917,1.6247,1.5904,10.7675,12.3108,14291,1603.5699,5.1137,2.0785,70.084,2.1443,52.69,11.8125,1,5.8028,72.5,119.18,2.7342,4.7771,1.9458,3.1319,107.299,0.5937,1833.8101,2.1266,11.0639,2.5005,1.584,10.0449,3320,3.0524,766.44,2826.3999,856.09,1.561,108.81,274.03,54.008,96.326,8.326,15.3315,2.3379,1.776,32.65,7188.6001,11.6231,29.999,60.808,5.4333,67.351,1807.71,14347,112.844,1.1033,101.81,6506.3999,0.4191,188.2,13425.7998,2380,170.06,11.85,1.8325,15.2118,2426.3101,60.899,10.0837,12.6005,355.74,40.47,220.117,16.005,11.866,184.38,30.794,106.66,0.6066,1.566,4.4391,4.0395,110.801,6186.1001,5.7529,77.793,849.68,5.9033,12.526,3.2477,2187.3,22535.8008,13.684,79.738,11.83,1.8312,9.3679,47.331,1829.8199,7.1863,2549.8,30.161,2054.6201,26272,642.957,642.957,116.86,3.389,
2008-07-23,1.5692,169.3,1.9484,,23.727,7.4615,15.6466,0.7854,233.76,3.4127,0.6928,,3.251,3.5258,9.4574,30.353,1.6282,124.71,8.084,7.2093,36.65,1.891,1.6324,1.5859,10.7088,12.237,14212,1584.5601,5.0843,2.1048,68.77,2.1395,52.43,11.856,1,5.7675,71.64,119.34,2.7041,4.7448,1.9458,3.0818,105.994,0.5893,1812.5,2.1189,10.8792,2.4841,1.5668,9.9217,3283,3.0188,761.47,2771.1001,847.63,1.544,107.61,271.17,53.416,96.119,8.27,15.1634,2.3345,1.7533,32.289,7109.8999,11.5087,29.504,60.14,5.4655,65.894,1801.0601,14239.5,111.667,1.095,100.64,6440.5,0.4162,186.15,13278,2326.1001,168.99,11.6326,1.8124,14.9654,2399.54,60.974,9.9728,12.4621,351.82,40.02,217.694,15.782,11.625,182.36,30.149,104.457,0.6025,1.5488,4.3776,3.9813,109.814,6098.1001,5.7161,77.42,843.62,5.8672,12.448,3.2121,2166.3999,22312,13.533,78.901,11.6126,1.8268,9.265,46.831,1793.1899,7.1092,2524.8999,29.81,2032.03,25921,642.957,642.957,116.86,3.3678,
2008-07-24,1.5689,168.48,1.9484,,23.67,7.4613,15.6466,0.7894,232.04,3.413,0.6934,,3.2175,3.5278,9.4683,30.364,1.6254,126.44,8.1052,7.2124,36.648,1.8983,1.6346,1.5914,10.6724,12.2344,14290,1575.0601,5.0897,2.1079,68.791,2.1353,52.28,12.0301,1,5.7479,71.41,119.28,2.7402,4.717,1.9458,3.0694,105.569,0.5879,1805.25,2.1085,10.8356,2.4677,1.5606,9.9207,3267,3.0224,762.38,2726.8999,850.43,1.538,108.2,269.93,53.202,94.707,8.267,15.1028,2.3351,1.7706,32.12,7140.2998,11.5331,29.12,59.899,5.4232,65.869,1780.6801,14265.5,111.22,1.0914,100.49,6419.3999,0.4151,185.4,13232.5,2358,168.39,11.6903,1.8134,14.9523,2426.73,60.994,9.9329,12.4122,353.54,39.99,216.821,15.697,11.698,181.61,29.942,104.117,0.6006,1.5426,4.3758,3.9705,110.93,6042.2002,5.6962,78.017,840.49,5.8649,12.363,3.1992,2156.1001,22222.6992,13.479,78.584,11.6703,1.8249,9.2279,46.683,1789.14,7.106,2514.8,29.419,2023.88,25941,642.957,642.957,116.86,3.358,
2008-07-25,1.5673,169.02,1.9485,,23.7,7.4615,15.6466,0.7892,231.37,3.4129,0.6931,,3.2,3.5115,9.4675,30.385,1.6273,128.03,8.073,7.2113,36.692,1.8959,1.639,1.6015,10.6794,12.2366,14325,1578.9301,5.0944,2.1132,68.786,2.1349,52.4,11.8829,1,5.7606,71.83,119.5,2.7608,4.7287,1.9458,3.0993,106.182,0.5886,1838.75,2.1148,10.8777,2.4646,1.5677,9.9925,3282,3.0206,762.85,2748.8999,854.42,1.545,109.01,271.33,53.368,94.69,8.277,15.1722,2.3523,1.778,32.269,7173.1001,11.5941,29.513,60.175,5.4465,66.26,1788.88,14260.4004,110.394,1.0943,101.36,6365.5,0.4159,186.29,13303,2364,168.63,11.7721,1.8282,14.9977,2422.2,60.798,9.9786,12.4693,354.35,40.16,217.821,15.727,11.7856,182.48,30.099,105.014,0.6019,1.5497,4.3747,3.9931,110.68,6101.7002,5.708,77.794,842.4,5.8748,12.386,3.2139,2166.1001,22325,13.541,78.947,11.7521,1.8248,9.2703,46.874,1798.96,7.1585,2535.1001,29.827,2033.21,26015,642.957,642.957,116.86,3.3675,
2008-07-26,1.5673,169.02,1.9485,,23.7,7.4615,15.6466,0.7892,231.37,3.4129,0.6931,,3.2,3.5115,9.4675,30.385,1.6273,128.03,8.073,7.2113,36.692,1.8959,1.639,1.6015,10.6794,12.2366,14325,1578.9301,5.0944,2.1132,68.786,2.1349,52.4,11.8829,1,5.7606,71.83,119.5,2.7608,4.7287,1.9458,3.0993,106.182,0.5886,1838.75,2.1148,10.8777,2.4646,1.5677,9.9925,3282,3.0206,762.85,2748.8999,854.42,1.545,109.01,271.33,53.368,94.69,8.277,15.1722,2.3523,1.778,32.269,7173.1001,11.5941,29.513,60.175,5.4465,66.26,1788.88,14260.4004,110.394,1.0943,101.36,6365.5,0.4159,186.29,13303,2364,168.63,11.7721,1.8282,14.9977,2422.2,60.798,9.9786,12.4693,354.35,40.16,217.821,15.727,11.7856,182.48,30.099,105.014,0.6019,1.5497,4.3747,3.9931,110.68,6101.7002,5.708,77.794,842.4,5.8748,12.386,3.2139,2166.1001,22325,13.541,78.947,11.7521,1.8248,9.2703,46.874,1798.96,7.1585,2535.1001,29.827,2033.21,26015,642.957,642.957,116.86,3.3675,
2008-07-27,1.5673,169.02,1.9485,,23.7,7.4615,15.6466,0.7892,231.37,3.4129,0.6931,,3.2,3.5115,9.4675,30.385,1.6273,128.03,8.073,7.2113,36.692,1.8959,1.639,1.6015,10.6794,12.2366,14325,1578.9301,5.0944,2.1132,68.786,2.1349,52.4,11.8829,1,5.7606,71.83,119.5,2.7608,4.7287,1.9458,3.0993,106.182,0.5886,1838.75,2.1148,10.8777,2.4646,1.5677,9.9925,3282,3.0206,762.85,2748.8999,854.42,1.545,109.01,271.33,53.368,94.69,8.277,15.1722,2.3523,1.778,32.269,7173.1001,11.5941,29.513,60.175,5.4465,66.26,1788.88,14260.4004,110.394,1.0943,101.36,6365.5,0.4159,186.29,13303,2364,168.63,11.7721,1.8282,14.9977,2422.2,60.798,9.9786,12.4693,354.35,40.16,217.821,15.727,11.7856,182.48,30.099,105.014,0.6019,1.5497,4.3747,3.9931,110.68,6101.7002,5.708,77.794,842.4,5.8748,12.386,3.2139,2166.1001,22325,13.541,78.947,11.7521,1.8248,9.2703,46.874,1798.96,7.1585,2535.1001,29.827,2033.21,26015,642.957,642.957,116.86,3.3675,
2008-07-28,1.5741,169.15,1.946,,23.641,7.4616,15.6466,0.7892,230.24,3.4128,0.693,,3.2027,3.5081,9.4653,30.39,1.627,128.749,8.075,7.2123,36.717,1.8864,1.6442,1.6082,10.7474,12.2752,14143,1582.99,5.1402,2.1127,69.168,2.1441,52.436,11.8564,1,5.69,72.71,119.11,2.7242,4.7496,1.9458,3.1025,106.291,0.5842,1815.42,2.1203,10.8889,2.4764,1.5693,9.9506,3285,3.0237,763.64,2751.8,847.42,1.546,108.97,271.45,53.423,94.966,8.2238,15.1878,2.3357,1.7798,32.697,7180.5,11.6061,29.543,60.237,5.4427,66.414,1790.88,14275.0996,110.508,1.0961,104.555,6428,0.4172,186.43,13305.7998,2329.8999,166.541,11.6687,1.8301,14.9817,2426.29,61.294,9.9889,12.4822,355.54,40.971,218.046,15.5941,11.664,182.63,30.197,105.091,0.6041,1.5513,4.3847,3.9794,110.755,6108,5.6385,76.667,842.87,5.8859,12.428,3.2173,2166.8,22348,13.555,79.028,11.6487,1.8074,9.2799,46.923,1803.1801,7.158,2541.6001,29.858,2035.3101,26042,642.957,642.957,116.86,3.3757,
2008-07-29,1.5591,168.5,1.9461,,23.667,7.4617,15.6466,0.787,229.66,3.4147,0.6934,,3.2054,3.5073,9.465,30.385,1.6309,125.603,8.0738,7.2195,36.549,1.8651,1.6364,1.5956,10.6199,12.1607,14122.2998,1567.8199,5.084,2.1079,68.673,2.1317,51.945,11.4704,1,5.6787,72.56,119.19,2.7031,4.7092,1.9458,3.0807,106.082,0.5831,1811.86,2.1202,10.9225,2.4468,1.5662,9.886,3279,3.0177,763.55,2759.7,847.09,1.543,108.52,271.08,53.239,94.53,8.2059,15.158,2.3254,1.7854,32.239,7158.5,11.5699,29.658,60.119,5.3803,66.271,1787.2,14280.0996,110.291,1.091,104.427,6387.1001,0.4139,186.08,13273.2002,2331.6001,166.237,11.5937,1.8306,14.9797,2413.6299,60.7,9.9693,12.4577,351.69,40.968,217.617,15.5085,11.6,182.21,30.476,105.907,0.5978,1.5482,4.3493,3.9893,111.01,6115.6001,5.6272,76.083,843.45,5.8283,12.366,3.2109,2170.3,22280.5,13.529,78.833,11.5735,1.8064,9.2617,46.931,1803.5601,7.2068,2535,29.81,2031.3,26022,642.957,642.957,116.86,3.3417,
2008-07-30,1.5574,168.38,1.9459,,23.81,7.4609,15.6466,0.786,230.56,3.4128,0.6931,,3.204,3.4927,9.4417,30.395,1.6328,123.652,8.0201,7.2204,36.516,1.8048,1.6499,1.593,10.601,12.1486,13985.9004,1573.51,5.0721,2.1201,68.421,2.1289,51.83,11.4892,1,5.6236,71.88,119.32,2.6769,4.7033,1.9458,3.0665,104.94,0.5775,1794.37,2.1082,10.7545,2.4248,1.5513,9.7652,3247,2.9886,760.53,2739.3,843.82,1.528,107.47,268.61,52.804,94.269,8.1266,15.0119,2.3124,1.7662,31.925,7089.6001,11.4635,29.208,59.538,5.4055,66.048,1769.9301,14142,109.225,1.086,102.909,6323.8999,0.4125,184.27,13165,2302,164.551,11.3724,1.8111,14.7683,2413.5901,61.035,9.8729,12.3314,351.4,40.688,215.511,15.3643,11.37,180.48,29.847,104.69,0.5968,1.5333,4.3073,3.9496,109.877,6036.7998,5.573,76.183,833.47,5.8228,12.291,3.1799,2149.3,22088.8008,13.398,78.11,11.3524,1.8,9.1722,46.545,1783.02,7.137,2510.5,29.51,2011.67,25724,642.957,642.957,116.86,3.3356,
2008-07-31,1.5593,168.11,1.946,,23.906,7.4607,15.6466,0.7862,233.65,3.4128,0.6945,,3.2149,3.4706,9.4334,30.371,1.6334,122.823,7.9992,7.2218,36.542,1.803,1.6576,1.5953,10.6293,12.1625,13968.7002,1575.87,5.0715,2.1311,68.658,2.1323,52.008,11.4142,1,5.6341,72.03,119.29,2.682,4.7224,1.9458,3.0723,105.256,0.5786,1797.76,2.1099,10.7749,2.4379,1.5542,9.7521,3252,2.9942,779.45,2752.3,845.41,1.531,108.84,269.12,52.904,94.233,8.1397,15.0402,2.3272,1.7817,31.986,7103,11.4852,29.263,59.807,5.4378,66.169,1840.5699,14284.2998,109.432,1.0887,103.143,6336.6001,0.4134,184.62,13189.9004,2313.3999,164.98,11.3361,1.8161,14.7963,2401.01,60.84,9.8916,12.3548,352.06,40.766,215.919,15.3583,11.33,180.87,29.903,104.646,0.5979,1.5362,4.3381,3.9405,110.97,6048.2998,5.5834,75.78,836.87,5.8309,12.373,3.1956,2148.7,22130.5996,13.423,78.258,11.3161,1.8011,9.2208,46.82,1777.03,7.1193,2515.3,29.566,2015.48,25773,642.957,642.957,116.86,3.3422,
2008-08-01,1.5574,167.44,1.9567,,24.003,7.4598,15.6466,0.7881,233.76,3.4535,0.7048,,3.223,3.5091,9.4451,30.375,1.6324,123.46,7.996,7.2272,36.5297,1.7862,1.6699,1.598,10.6532,12.1535,14166.11,1581.15,5.0826,2.1392,68.958,2.1355,52.224,11.4139,1,5.7172,,,,,,,,,,,,2.4353,,,,,,,,,,,,,8.235,,,,,,,,,,,,,,1.1007,104.48,,,,,2342.6001,,,,,,,,,,41.67,,15.292,,,,,,,,,,,,,,5.8378,,,,,,,,1.8314,,,,,,,,,,,,,
2008-08-02,1.5574,167.44,1.9567,,24.003,7.4598,15.6466,0.7881,233.76,3.4535,0.7048,,3.223,3.5091,9.4451,30.375,1.6324,123.46,7.996,7.2272,36.5297,1.7862,1.6699,1.598,10.6532,12.1535,14166.11,1581.15,5.0826,2.1392,68.958,2.1355,52.224,11.4139,1,5.7172,,,,,,,,,,,,2.4353,,,,,,,,,,,,,8.235,,,,,,,,,,,,,,1.1007,104.48,,,,,2342.6001,,,,,,,,,,41.67,,15.292,,,,,,,,,,,,,,5.8378,,,,,,,,1.8314,,,,,,,,,,,,,
2008-08-03,1.5574,167.44,1.9567,,24.003,7.4598,15.6466,0.7881,233.76,3.4535,0.7048,,3.223,3.5091,9.4451,30.375,1.6324,123.46,7.996,7.2272,36.5297,1.7862,1.6699,1.598,10.6532,12.1535,14166.11,1581.15,5.0826,2.1392,68.958,2.1355,52.224,11.4139,1,5.7172,,,,,,,,,,,,2.4353,,,,,,,,,,,,,8.235,,,,,,,,,,,,,,1.1007,104.48,,,,,2342.6001,,,,,,,,,,41.67,,15.292,,,,,,,,,,,,,,5.8378,,,,,,,,1.8314,,,,,,,,,,,,,
2008-08-04,1.5566,168.39,1.9558,,23.994,7.4605,15.6466,0.792,233.74,3.4547,0.7054,,3.2131,3.5063,9.456,30.385,1.6346,123.95,7.9995,7.2196,36.4569,1.7834,1.676,1.6035,10.6748,12.148,14144.82,1583.21,5.087,2.1384,69.039,2.1356,52.193,11.2142,1,5.7177,,,,,,,,,,,,2.4325,,,,,,,,,,,,,8.266,,,,,,,,,,,,,,1.1021,104.03,,,,,2350.3,,,,,,,,,,41.53,,15.1922,,,,,,,,,,,,,,5.8405,,,,,,,,1.8334,,,,,,,,,,,,,
2008-08-05,1.5487,167.06,1.956,,23.928,7.4606,15.6466,0.7926,235.13,3.4529,0.7049,,3.2159,3.4949,9.4622,30.375,1.6312,122.74,8.0315,7.2198,36.4077,1.7766,1.6865,1.6168,10.609,12.0873,14059.1,1572.92,5.0666,2.1285,68.034,2.1317,52.075,11.434,1,5.68,,,,,,,,,,,,2.4308,,,,,,,,,,,,,8.204,,,,,,,,,,,,,,1.0977,102.95,,,,,2334.8,,,,,,,,,,41.69,,15.0115,,,,,,,,,,,,,,5.8009,,,,,,,,1.8213,,,,,,,,,,,,,
2008-08-06,1.5478,168.16,1.9559,,23.98,7.4611,15.6466,0.7917,236.28,3.4529,0.7047,,3.2398,3.4773,9.4458,30.375,1.6291,121.56,8.028,7.2204,36.4422,1.7859,1.6923,1.6159,10.5622,12.0814,14042.42,1565.14,5.0721,2.1374,67.575,2.1302,52.014,11.4769,1,5.658,,,,,,,,,,,,2.4333,,,,,,,,,,,,,8.173,,,,,,,,,,,,,,1.0894,102.44,,,,,2320.7,,,,,,,,,,41.01,,15.0271,,,,,,,,,,,,,,5.7778,,,,,,,,1.8264,,,,,,,,,,,,,
2008-08-07,1.5471,169.16,1.9558,,24.105,7.4609,15.6466,0.7924,234.2,3.4526,0.7047,,3.2458,3.4825,9.4127,30.363,1.6322,123.88,7.997,7.2171,36.3091,1.7935,1.6902,1.6201,10.5302,12.076,14078.61,1559.11,5.0822,2.146,67.426,2.1317,51.971,11.5027,1,5.6336,,,,,,,,,,,,2.4356,,,,,,,,,,,,,8.135,,,,,,,,,,,,,,1.0917,102.63,,,,,,,,,,,,,,,41.51,,15.0785,,,,,,,,,,,,,,5.7579,,,,,,,,1.8275,,,,,,,,,,,,,
2008-08-08,1.5049,165.61,1.9558,,24.211,7.4601,15.6466,0.786,236.08,3.4527,0.705,,3.2645,3.5349,9.3945,30.346,1.6238,125.21,7.9915,7.2165,36.4201,1.7748,1.6874,1.6075,10.3159,11.7783,13822.86,1545.51,4.9767,2.1332,66.709,2.1112,50.769,11.5798,1,5.5249,,,,,,,,,,,,2.436,,,,,,,,,,,,,7.977,,,,,,,,,,,,,,1.0633,101.26,,,,,2270.6001,,,,,,,,,,41.03,,14.8839,,,,,,,,,,,,,,5.6434,,,,,,,,1.8054,,,,,,,,,,,,,
2008-08-09,1.5049,165.61,1.9558,,24.211,7.4601,15.6466,0.786,236.08,3.4527,0.705,,3.2645,3.5349,9.3945,30.346,1.6238,125.21,7.9915,7.2165,36.4201,1.7748,1.6874,1.6075,10.3159,11.7783,13822.86,1545.51,4.9767,2.1332,66.709,2.1112,50.769,11.5798,1,5.5249,,,,,,,,,,,,2.436,,,,,,,,,,,,,7.977,,,,,,,,,,,,,,1.0633,101.26,,,,,2270.6001,,,,,,,,,,41.03,,14.8839,,,,,,,,,,,,,,5.6434,,,,,,,,1.8054,,,,,,,,,,,,,
2008-08-10,1.5049,165.61,1.9558,,24.211,7.4601,15.6466,0.786,236.08,3.4527,0.705,,3.2645,3.5349,9.3945,30.346,1.6238,125.21,7.9915,7.2165,36.4201,1.7748,1.6874,1.6075,10.3159,11.7783,13822.86,1545.51,4.9767,2.1332,66.709,2.1112,50.769,11.5798,1,5.5249,,,,,,,,,,,,2.436,,,,,,,,,,,,,7.977,,,,,,,,,,,,,,1.0633,101.26,,,,,2270.6001,,,,,,,,,,41.03,,14.8839,,,,,,,,,,,,,,5.6434,,,,,,,,1.8054,,,,,,,,,,,,,
2008-08-11,1.5012,164.73,1.9558,,24.101,7.4597,15.6466,0.7815,236.71,3.4532,0.7045,,3.266,3.5646,9.3977,30.361,1.6202,122.24,7.9975,7.2082,36.4769,1.7692,1.6876,1.6013,10.2428,11.7233,13773.51,1547.45,4.9795,2.1322,66.537,2.1056,50.647,11.5484,1,5.4985,,,,,,,,,,,,2.4094,,,,,,,,,,,,,7.925,,,,,,,,,,,,,,1.0604,101.17,,,,,2257.1001,,,,,,,,,,40.91,,15.161,,,,,,,,,,,,,,5.6113,,,,,,,,1.8141,,,,,,,,,,,,,
2008-08-12,1.4907,163.97,1.9557,,23.954,7.4597,15.6466,0.7828,236.47,3.4523,0.7042,,3.2753,3.535,9.3889,30.343,1.6215,121.93,8.012,7.2055,36.1676,1.7548,1.7136,1.5936,10.2324,11.6396,13669.72,1541.98,4.9588,2.1508,66.558,2.0977,50.222,11.571,1,5.475,,,,,,,,,,,,2.4134,,,,,,,,,,,,,7.908,,,,,,,,,,,,,,1.0554,100.08,,,,,2242.1001,,,,,,,,,,40.87,,14.8435,,,,,,,,,,,,,,5.5901,,,,,,,,1.8077,,,,,,,,,,,,,
2008-08-13,1.4903,162.05,1.9558,,23.942,7.4594,15.6466,0.7927,237.14,3.455,0.7043,,3.2861,3.5332,9.3771,30.337,1.6211,122.3,7.996,7.2067,36.1074,1.7681,1.7133,1.5916,10.2322,11.6362,13680.95,1545.72,4.9441,2.1277,66.704,2.093,50.201,11.6612,1,5.4694,,,,,,,,,,,,2.4127,,,,,,,,,,,,,7.931,,,,,,,,,,,,,,1.0536,100.25,,,,,2250.3999,,,,,,,,,,41.32,,14.8054,,,,,,,,,,,,,,5.5845,,,,,,,,1.81,,,,,,,,,,,,,
2008-08-14,1.4907,163.36,1.9561,,24.351,7.4591,15.6466,0.7963,237.28,3.4527,0.7031,,3.309,3.5343,9.3838,30.325,1.6219,120.63,8.006,7.1881,36.1733,1.7494,1.7056,1.5775,10.1828,11.6426,13685.37,1544.66,4.9655,2.1124,66.692,2.0869,50.274,11.6461,1,5.4572,,,,,,,,,,,,2.3983,,,,,,,,,,,,,7.915,,,,,,,,,,,,,,1.0508,100.55,,,,,,,,,,,,,,,41.06,,14.8342,,,,,,,,,,,,,,5.5704,,,,,,,,1.8081,,,,,,,,,,,,,
2008-08-15,1.4729,162.7,1.956,,24.485,7.4586,15.6466,0.7924,239.45,3.453,0.7036,,3.338,3.5498,9.355,30.305,1.6158,121.13,7.9665,7.2181,36.1341,1.7322,1.6933,1.5685,10.0929,11.509,13535.95,1527.34,4.9313,2.08,66.49,2.0814,49.872,11.6987,1,5.396,,,,,,,,,,,,2.3994,,,,,,,,,,,,,7.819,,,,,,,,,,,,,,1.039,99.09,,,,,2209.8,,,,,,,,,,40.58,,14.6714,,,,,,,,,,,,,,5.5104,,,,,,,,1.8012,,,,,,,,,,,,,
2008-08-16,1.4729,162.7,1.956,,24.485,7.4586,15.6466,0.7924,239.45,3.453,0.7036,,3.338,3.5498,9.355,30.305,1.6158,121.13,7.9665,7.2181,36.1341,1.7322,1.6933,1.5685,10.0929,11.509,13535.95,1527.34,4.9313,2.08,66.49,2.0814,49.872,11.6987,1,5.396,,,,,,,,,,,,2.3994,,,,,,,,,,,,,7.819,,,,,,,,,,,,,,1.039,99.09,,,,,2209.8,,,,,,,,,,40.58,,14.6714,,,,,,,,,,,,,,5.5104,,,,,,,,1.8012,,,,,,,,,,,,,
2008-08-17,1.4729,162.7,1.956,,24.485,7.4586,15.6466,0.7924,239.45,3.453,0.7036,,3.338,3.5498,9.355,30.305,1.6158,121.13,7.9665,7.2181,36.1341,1.7322,1.6933,1.5685,10.0929,11.509,13535.95,1527.34,4.9313,2.08,66.49,2.0814,49.872,11.6987,1,5.396,,,,,,,,,,,,2.3994,,,,,,,,,,,,,7.819,,,,,,,,,,,,,,1.039,99.09,,,,,2209.8,,,,,,,,,,40.58,,14.6714,,,,,,,,,,,,,,5.5104,,,,,,,,1.8012,,,,,,,,,,,,,
2008-08-18,1.4704,162.2,1.9558,,24.523,7.4587,15.6466,0.788,236.82,3.4525,0.7032,,3.3425,3.5251,9.3475,30.31,1.617,120.14,7.974,7.217,36.1172,1.7383,1.6918,1.5558,10.128,11.4877,13512.98,1536.03,4.9001,2.0706,66.724,2.0765,49.81,11.4283,1,5.4115,,,,,,,,,,,,2.4025,,,,,,,,,,,,,7.875,,,,,,,,,,,,,,1.04,99.68,,,,,2216.3999,,,,,,,,,,41.4,,14.6601,,,,,,,,,,,,,,5.5228,,,,,,,,1.8083,,,,,,,,,,,,,
2008-08-19,1.4677,161.11,1.9557,,24.398,7.4585,15.6466,0.789,235.78,3.4515,0.7032,,3.3308,3.5232,9.36,30.306,1.6109,121.27,7.9525,7.2175,36.1212,1.7535,1.6931,1.5637,10.148,11.4637,13485.23,1550.49,4.8933,2.0677,66.931,2.0835,50.034,11.3827,1,5.4143,,,,,,,,,,,,2.4132,,,,,,,,,,,,,7.897,,,,,,,,,,,,,,1.0396,99.86,,,,,2230.1001,,,,,,,,,,41.35,,15.02,,,,,,,,,,,,,,5.5282,,,,,,,,1.8039,,,,,,,,,,,,,
2008-08-20,1.4734,162.22,1.9562,,24.408,7.459,15.6466,0.7926,234.66,3.4528,0.7029,,3.3165,3.5214,9.3895,30.311,1.6177,121.82,7.956,7.1699,35.928,1.7562,1.6898,1.564,10.0806,11.5073,13496.34,1539.83,4.9101,2.0679,67.044,2.0829,50.309,11.4006,1,5.3992,,,,,,,,,,,,2.3903,,,,,,,,,,,,,7.867,,,,,,,,,,,,,,1.0404,101.07,,,,,2219.3999,,,,,,,,,,41.17,,14.628,,,,,,,,,,,,,,5.508,,,,,,,,1.8105,,,,,,,,,,,,,
2008-08-21,1.4814,160.35,1.9558,,24.385,7.4595,15.6466,0.7931,233.88,3.4531,0.7032,,3.3123,3.5309,9.3825,30.307,1.6172,122.21,7.945,7.2178,36.1556,1.7633,1.6944,1.5598,10.1823,11.5654,13556.29,1566.0699,4.948,2.0693,67.911,2.0893,50.294,11.4312,1,5.4634,,,,,,,,,,,,2.3922,,,,,,,,,,,,,7.967,,,,,,,,,,,,,,1.0511,102.33,,,,,,,,,,,,,,,41.91,,14.684,,,,,,,,,,,,,,5.5779,,,,,,,,1.8117,,,,,,,,,,,,,
2008-08-22,1.4808,162.55,1.9558,,24.373,7.4599,15.6466,0.7983,233.68,3.4529,0.7032,,3.2963,3.5328,9.3777,30.308,1.6228,120.77,7.9335,7.2162,36.0766,1.7468,1.7047,1.5502,10.1233,11.5608,13534.51,1577.42,4.9459,2.0808,67.456,2.0863,50.281,11.3757,1,5.4353,,,,,,,,,,,,2.3893,,,,,,,,,,,,,7.908,,,,,,,,,,,,,,1.0519,101.75,,,,,2226.8999,,,,,,,,,,41.44,,14.679,,,,,,,,,,,,,,5.5515,,,,,,,,1.814,,,,,,,,,,,,,
2008-08-23,1.4808,162.55,1.9558,,24.373,7.4599,15.6466,0.7983,233.68,3.4529,0.7032,,3.2963,3.5328,9.3777,30.308,1.6228,120.77,7.9335,7.2162,36.0766,1.7468,1.7047,1.5502,10.1233,11.5608,13534.51,1577.42,4.9459,2.0808,67.456,2.0863,50.281,11.3757,1,5.4353,,,,,,,,,,,,2.3893,,,,,,,,,,,,,7.908,,,,,,,,,,,,,,1.0519,101.75,,,,,2226.8999,,,,,,,,,,41.44,,14.679,,,,,,,,,,,,,,5.5515,,,,,,,,1.814,,,,,,,,,,,,,
2008-08-24,1.4808,162.55,1.9558,,24.373,7.4599,15.6466,0.7983,233.68,3.4529,0.7032,,3.2963,3.5328,9.3777,30.308,1.6228,120.77,7.9335,7.2162,36.0766,1.7468,1.7047,1.5502,10.1233,11.5608,13534.51,1577.42,4.9459,2.0808,67.456,2.0863,50.281,11.3757,1,5.4353,,,,,,,,,,,,2.3893,,,,,,,,,,,,,7.908,,,,,,,,,,,,,,1.0519,101.75,,,,,2226.8999,,,,,,,,,,41.44,,14.679,,,,,,,,,,,,,,5.5515,,,,,,,,1.814,,,,,,,,,,,,,
