date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,XCD
2014-01-24,1.3689,141.496,1.9485,27.4588,7.4612,0.8228,304.98,3.4527,0.7016,4.178,4.5271,8.771,1.2292,8.3338,7.6425,46.6746,3.1347,1.5626,3.2757,1.5211,8.2758,10.6194,16480,4.7679,84.693,1468.35,18.3447,4.4591,1.6516,61.907,1.7508,45.003,15.041,1,5.0264,74.98,138.08,10.8108,1.9458,2.6485,104.022,0.5132,2091.45,1.3597,1.7184,9.2176,1.3559,12.0689,13054,2.6622,727.349,2660.1001,668.81,1.333,110.265,235.03,57.546,106.051,9.507,25.9334,2.5788,3.2868,9491.2002,10.3993,26.71,56.167,1556.6899,156.77,143.622,0.9601,114.93,5353,0.3863,1.1156,208.34,10696.0996,2057,178.78,14.7115,1.6731,10.921,17.832,3057.4099,61.258,1320.46,10.6912,389.46,39.71,20.946,609.307,14.7115,214.93,34.186,133.26,0.5256,1.3377,3.7477,3.3634,144.18,6192.8999,4.9818,115.346,912.45,5.1299,15.567,7.7185,1427.2,24500,11.684,14.734,2.2197,8.5862,40.1514,2157.8999,11.3084,3323.3999,28.525,2992,8.6078,28337,655.957,655.957,119.26,7.48,
2014-01-25,1.3689,141.496,1.9485,27.4588,7.4612,0.8228,304.98,3.4527,0.7016,4.178,4.5271,8.771,1.2292,8.3338,7.6425,46.6746,3.1347,1.5626,3.2757,1.5211,8.2758,10.6194,16480,4.7679,84.693,1468.35,18.3447,4.4591,1.6516,61.907,1.7508,45.003,15.041,1,5.0264,74.98,138.08,10.8108,1.9458,2.6485,104.022,0.5132,2091.45,1.3597,1.7184,9.2176,1.3559,12.0689,13054,2.6622,727.349,2660.1001,668.81,1.333,110.265,235.03,57.546,106.051,9.507,25.9334,2.5788,3.2868,9491.2002,10.3993,26.71,56.167,1556.6899,156.77,143.622,0.9601,114.93,5353,0.3863,1.1156,208.34,10696.0996,2057,178.78,14.7115,1.6731,10.921,17.832,3057.4099,61.258,1320.46,10.6912,389.46,39.71,20.946,609.307,14.7115,214.93,34.186,133.26,0.5256,1.3377,3.7477,3.3634,144.18,6192.8999,4.9818,115.346,912.45,5.1299,15.567,7.7185,1427.2,24500,11.684,14.734,2.2197,8.5862,40.1514,2157.8999,11.3084,3323.3999,28.525,2992,8.6078,28337,655.957,655.957,119.26,7.48,
2014-01-26,1.3689,141.496,1.9485,27.4588,7.4612,0.8228,304.98,3.4527,0.7016,4.178,4.5271,8.771,1.2292,8.3338,7.6425,46.6746,3.1347,1.5626,3.2757,1.5211,8.2758,10.6194,16480,4.7679,84.693,1468.35,18.3447,4.4591,1.6516,61.907,1.7508,45.003,15.041,1,5.0264,74.98,138.08,10.8108,1.9458,2.6485,104.022,0.5132,2091.45,1.3597,1.7184,9.2176,1.3559,12.0689,13054,2.6622,727.349,2660.1001,668.81,1.333,110.265,235.03,57.546,106.051,9.507,25.9334,2.5788,3.2868,9491.2002,10.3993,26.71,56.167,1556.6899,156.77,143.622,0.9601,114.93,5353,0.3863,1.1156,208.34,10696.0996,2057,178.78,14.7115,1.6731,10.921,17.832,3057.4099,61.258,1320.46,10.6912,389.46,39.71,20.946,609.307,14.7115,214.93,34.186,133.26,0.5256,1.3377,3.7477,3.3634,144.18,6192.8999,4.9818,115.346,912.45,5.1299,15.567,7.7185,1427.2,24500,11.684,14.734,2.2197,8.5862,40.1514,2157.8999,11.3084,3323.3999,28.525,2992,8.6078,28337,655.957,655.957,119.26,7.48,
2014-01-27,1.3688,139.689,1.9484,27.4558,7.4612,0.83,304,3.402,,4.1918,4.4395,8.8001,1.2234,8.3871,7.6424,46.346,3.1887,1.574,3.2882,1.5143,8.2627,10.6242,16362.5,4.7768,85.876,1476.04,18.3874,4.4937,1.6619,62.003,1.75,44.2927,15.2306,1,4.969,75.48,138.11,10.759,1.9458,2.6663,104.717,0.5126,2106.6001,1.3689,1.7303,9.2795,1.3649,12.2381,13120,2.68,738.597,2690.2,672.89,1.342,110.265,236.6,57.929,106.11,9.4008,26.1108,2.5757,3.3086,9554.0996,10.4634,26.875,56.832,1566.7,156.59,144.576,0.9591,115.55,5388.7998,0.385,1.1233,210.01,10755.7002,2022.6,178.48,15.06,1.6721,10.916,17.9936,3026.3101,61.149,1329.96,10.7704,392.06,39.8,20.834,592,15.06,217.39,34.088,135.847,0.5251,1.3469,3.7797,3.3916,144.18,6250.7998,4.8453,115.51,918.54,5.1245,15.535,7.7695,1434.1,24500,11.764,15.0937,2.2163,8.6436,40.5245,2173.77,11.4933,3357.2,28.758,3010.51,8.6002,28525,655.957,655.957,119.26,7.5501,
2014-01-28,1.3675,140.39,1.9486,27.4818,7.4612,0.825,306,3.4527,,4.2005,4.5373,8.776,1.2256,8.403,7.6433,47.303,3.1173,1.5658,3.3067,1.5197,8.2589,10.618,16585,4.7774,86.21,1480.27,18.2859,4.4938,1.6624,61.887,1.7449,44.939,15.1877,1,5.0194,77.31,138,10.9229,1.9458,2.657,104.428,0.5125,2096.8301,1.3643,1.7195,9.247,1.3602,12.1956,13088,2.6706,736.224,2677,670.26,1.337,110.265,235.78,57.728,106.051,9.493,26.0205,2.579,3.3382,9521.0996,10.5369,26.754,56.345,1602.38,156.59,144.075,0.9601,115.31,5370.7002,0.3851,1.1194,209.2,10718,2055,178.53,14.9758,1.6722,10.918,17.765,3060.25,61.142,1323.96,10.7339,390.7,39.65,20.837,611.218,14.9758,220.12,34.157,136.3,0.5249,1.3423,3.7801,3.3797,144.13,6228.6001,4.9747,115.757,915.35,5.1226,15.53,7.7428,1427.6,24500,11.724,15.0075,2.214,8.6134,40.452,2167.52,11.4671,3341.3999,28.999,3000.0701,8.5983,28392,655.957,655.957,119.26,7.524,
2014-01-29,1.3655,140.953,1.9486,27.4592,7.4611,0.8239,302.31,3.4527,,4.1784,4.53,8.771,1.2284,8.3686,7.643,47.3988,2.9841,1.5536,3.3092,1.5217,8.253,10.6004,16555,4.7742,85.36,1472.79,18.0037,4.4706,1.6513,61.623,1.7388,44.886,14.9309,1,5.0135,77.04,138.19,10.9397,1.9458,2.6513,104.158,0.5119,2077.3101,1.3614,1.714,9.2273,1.3573,12.131,13075,2.665,732.102,2689.5,672.65,1.334,110.265,235.62,57.674,105.942,9.482,25.8886,2.5728,3.3448,9501.0996,10.5132,26.677,56.226,1556.6801,156.27,143.982,0.9581,115.44,5352.3999,0.3848,1.117,208.9,10696.5,2052,178.45,14.8394,1.6728,10.923,17.9271,3059.0601,61.166,1320.47,10.7099,390.69,39.65,20.818,588.258,14.8394,219.5,33.911,134.972,0.5243,1.3394,3.7707,3.3763,144.13,6226.7002,4.9686,115.944,908.63,5.1165,15.497,7.7265,1420.5,24500,11.699,14.8707,2.1954,8.5952,40.3588,2161.53,11.4907,3344.5,28.869,2993.75,8.5867,28332,655.957,655.957,119.26,7.5287,
2014-01-30,1.3659,139.713,1.9483,27.5226,7.4619,0.8247,308.72,3.4527,,4.2245,4.5223,8.8305,1.2224,8.4238,7.6435,47.7929,3.0856,1.5608,3.3225,1.5269,8.2619,10.6029,16600,4.7618,85.245,1460.1899,18.3041,4.4797,1.6622,61.702,1.7427,44.995,15.4147,1,5.0148,75.15,137.95,10.9256,1.9458,2.6547,104.277,0.512,2097.5,1.3631,1.7155,9.2391,1.359,12.1964,13105,2.6683,735.183,2685.2,673.24,1.336,110.265,235.57,57.747,105.838,9.485,25.913,2.5807,3.2329,9513,10.5115,26.69,56.011,1558.66,156.79,144.369,0.9584,115.58,5359.2002,0.3846,1.1184,209.38,10712.7998,2053,178.38,14.9872,1.6726,10.913,17.9664,3066.6001,61.245,1321.46,10.7235,390.36,39.62,20.818,569.721,15.0119,218.5,33.973,134.668,0.5244,1.3411,3.779,3.3845,144,6264.5,4.9706,115.719,911.83,5.118,15.529,7.7362,1416.8,24500,11.713,15.0166,2.1917,8.6061,40.4308,2168.3899,11.4232,3340.6001,29.548,2996.1599,8.5879,28368,655.957,655.957,119.26,7.5491,
2014-01-31,1.3559,139.316,1.9482,27.5963,7.4618,0.8218,309.035,3.4516,,4.2236,4.5123,8.8295,1.2236,8.4608,7.6595,47.3929,3.0687,1.5411,3.2658,1.5123,8.2068,10.5276,16535,4.7327,84.743,1463.33,18.1094,4.4701,1.6573,61.311,1.7279,44.723,15.1601,1,4.977,74.8,137.95,10.8486,1.9458,2.6421,103.811,0.5081,2087.0701,1.3567,1.71,9.1952,1.3527,12.2286,13057,2.6557,732.448,2678.8,671.26,1.33,110.265,233.03,57.475,105.279,9.413,25.72,2.5616,3.2178,9468.4004,10.4454,26.562,55.462,1549.91,156.61,143.798,0.9504,114.79,5291.7002,0.3823,1.1131,208.41,10669.4004,2037,176.96,15.0866,1.6717,10.921,17.9243,3055.78,61.119,1315.22,10.6779,388.52,39.65,20.653,571.812,15.0829,219,33.555,134.3,0.5205,1.3347,3.761,3.3683,142.88,6239.3999,4.9328,115.753,909.56,5.0795,15.404,7.7,1408.7,24500,11.657,15.1222,2.1762,8.5654,40.2314,2155.3501,11.383,3323.5,28.632,2983.4199,8.5247,28234,655.957,655.957,119.26,7.5097,
2014-02-01,1.3559,139.316,1.9482,27.5963,7.4618,0.8218,309.035,3.4516,,4.2236,4.5123,8.8295,1.2236,8.4608,7.6595,47.3929,3.0687,1.5411,3.2658,1.5123,8.2068,10.5276,16535,4.7327,84.743,1463.33,18.1094,4.4701,1.6573,61.311,1.7279,44.723,15.1601,1,4.977,74.8,137.95,10.8486,1.9458,2.6421,103.811,0.5081,2087.0701,1.3567,1.71,9.1952,1.3527,12.2286,13057,2.6557,732.448,2678.8,671.26,1.33,110.265,233.03,57.475,105.279,9.413,25.72,2.5616,3.2178,9468.4004,10.4454,26.562,55.462,1549.91,156.61,143.798,0.9504,114.79,5291.7002,0.3823,1.1131,208.41,10669.4004,2037,176.96,15.0866,1.6717,10.921,17.9243,3055.78,61.119,1315.22,10.6779,388.52,39.65,20.653,571.812,15.0829,219,33.555,134.3,0.5205,1.3347,3.761,3.3683,142.88,6239.3999,4.9328,115.753,909.56,5.0795,15.404,7.7,1408.7,24500,11.657,15.1222,2.1762,8.5654,40.2314,2155.3501,11.383,3323.5,28.632,2983.4199,8.5247,28234,655.957,655.957,119.26,7.5097,
2014-02-02,1.3559,139.316,1.9482,27.5963,7.4618,0.8218,309.035,3.4516,,4.2236,4.5123,8.8295,1.2236,8.4608,7.6595,47.3929,3.0687,1.5411,3.2658,1.5123,8.2068,10.5276,16535,4.7327,84.743,1463.33,18.1094,4.4701,1.6573,61.311,1.7279,44.723,15.1601,1,4.977,74.8,137.95,10.8486,1.9458,2.6421,103.811,0.5081,2087.0701,1.3567,1.71,9.1952,1.3527,12.2286,13057,2.6557,732.448,2678.8,671.26,1.33,110.265,233.03,57.475,105.279,9.413,25.72,2.5616,3.2178,9468.4004,10.4454,26.562,55.462,1549.91,156.61,143.798,0.9504,114.79,5291.7002,0.3823,1.1131,208.41,10669.4004,2037,176.96,15.0866,1.6717,10.921,17.9243,3055.78,61.119,1315.22,10.6779,388.52,39.65,20.653,571.812,15.0829,219,33.555,134.3,0.5205,1.3347,3.761,3.3683,142.88,6239.3999,4.9328,115.753,909.56,5.0795,15.404,7.7,1408.7,24500,11.657,15.1222,2.1762,8.5654,40.2314,2155.3501,11.383,3323.5,28.632,2983.4199,8.5247,28234,655.957,655.957,119.26,7.5097,
2014-02-03,1.3488,137.828,1.9459,27.5118,7.4612,0.8206,311.99,3.4026,,4.2494,4.4029,8.8321,1.2225,8.4607,7.6488,47.4394,3.0479,1.5402,3.2671,1.5003,8.012,10.47,16238.7998,4.7414,84.285,1456.92,18.0228,4.4542,1.6649,61.05,1.7228,44.511,14.9937,1,4.9074,74.54,137.97,10.8109,1.9458,2.6327,103.442,0.4978,2079.95,1.3518,1.7074,9.1624,1.3479,12.2305,13038,2.6463,731.737,2674.7,677.68,1.325,110.265,232.2,57.305,105.194,9.2823,25.6943,2.5268,3.1997,9435,10.3919,26.467,54.983,1587.75,156.46,143.432,0.9373,115.658,5319.6001,0.3719,1.109,207.7,10625.7998,1995.1,173.653,15.1109,1.6709,10.8652,17.942,3054.1201,61.046,1311.22,10.6361,387.13,39.15,20.64,568.446,15.1013,216.93,34.05,134.124,0.5077,1.3298,3.7368,3.3678,142.38,6222.6001,4.9075,115.787,907.01,5.0534,15.401,7.6729,1402.3,24500,11.615,15.1328,2.1604,8.5349,40.1415,2149,11.5359,3308.3999,28.53,2972.8799,8.481,28134,655.957,655.957,119.26,7.5036,
2014-02-04,1.3525,136.77,1.9487,27.533,7.4617,0.829,313.52,3.4527,,4.2439,4.4843,8.8516,1.2189,8.4968,7.649,47.9348,3.0786,1.5452,3.2961,1.502,8.1868,10.4995,16300,4.7645,84.524,1465.52,18.2929,4.4398,1.675,61.262,1.7241,44.533,15.2046,1,4.9649,74.3,137.69,10.8326,1.9458,2.6242,103.094,0.5069,2073.54,1.3475,1.6976,9.1327,1.3436,12.0793,12983,2.6377,735.11,2672.7,675.21,1.321,110.265,232.87,57.121,105.673,9.389,25.7335,2.5607,3.284,9404.7998,10.3516,26.38,54.527,1540.75,156.01,142.971,0.9476,115.25,5299,0.3808,1.1054,207.12,10598.7002,2033,176.47,14.7872,1.6696,10.902,17.8865,3079.3401,61.152,1304.97,10.6008,385.88,39.07,20.641,569.331,14.7954,216.88,33.598,133.5,0.5192,1.3255,3.7341,3.3679,142.6,6199.6001,4.9205,115.722,904.08,5.067,15.432,7.6484,1396.4,24500,11.577,14.8241,2.1665,8.5074,39.9664,2140.6699,11.5765,3294.3999,28.397,2964.6899,8.5039,28044,655.957,655.957,119.26,7.4931,
2014-02-05,1.3516,137.44,1.9485,27.5348,7.4618,0.8276,308.48,3.4527,,4.2025,4.4653,8.8091,1.2218,8.4927,7.6533,47.2492,3.0225,1.516,3.2522,1.4979,8.1823,10.491,16240,4.7783,84.442,1463.6899,17.9981,4.4139,1.6429,61.141,1.7139,44.238,14.9809,1,4.9621,74.34,137.83,10.8199,1.9458,2.6257,103.139,0.5066,2072.1299,1.3482,1.6897,9.1378,1.3444,12.0972,13004,2.6392,740.58,2715.5,675.46,1.321,110.265,233,57.153,105.568,9.385,25.6757,2.5327,3.3196,9410,10.3412,26.392,54.28,1541.62,155.96,143.051,0.9468,114.71,5299.2998,0.3813,1.106,207.29,10604.7002,2027,176.37,14.8343,1.6696,10.901,17.9101,3071.8501,61.246,1307.73,10.6071,386.1,39.65,20.639,566.946,14.8267,216.97,33.63,133.388,0.5189,1.3262,3.7389,3.3698,142.6,6199.2002,4.918,115.756,904.59,5.0643,15.355,7.6527,1395.8,24500,11.583,14.8588,2.1674,8.5122,39.9256,2140.54,11.7181,3298.2,29.251,2978.51,8.4995,28059,655.957,655.957,119.26,7.4905,
2014-02-06,1.3535,137.319,1.9482,27.512,7.4614,0.829,308.34,3.4527,,4.1836,4.4548,8.8263,1.2234,8.431,7.6395,47.1189,3.0305,1.5155,3.2421,1.4992,8.1926,10.5037,16265,4.7759,84.643,1457.41,17.9648,4.4,1.6446,61.16,1.7156,44.294,15.0405,1,4.9684,74.37,138.05,10.6809,1.9458,2.6267,103.164,0.5072,2075.3401,1.3491,1.6895,9.1413,1.3449,12.0574,13043,2.6402,738.115,2702.2,675.51,1.322,110.265,233.09,57.174,105.649,9.396,25.05,2.5385,3.3411,9413.5,10.337,26.361,54.024,1541.53,156.03,143.578,0.947,114.59,5299.2998,0.3816,1.1068,207.42,10607.4004,2037,176.63,14.7627,1.6705,10.895,17.9912,3087.6499,61.188,1308.22,10.6059,387.06,39.64,20.652,570.538,14.7627,217.55,33.647,133.593,0.5196,1.3271,3.7403,3.3711,142.71,6191.8999,4.9242,115.735,904.93,5.0707,15.389,7.6555,1396.3,24500,11.591,14.7839,2.1669,8.5154,39.9881,2142.7,11.7225,3296.8,29.343,2983.6799,8.5102,28138,655.957,655.957,119.26,7.5204,
2014-02-07,1.3592,138.677,1.9482,27.4958,7.4618,0.8326,306.821,3.4527,,4.1772,4.4624,8.8354,1.2242,8.4361,7.6485,47.1286,2.9998,1.5188,3.2336,1.5046,8.2262,10.545,16255,4.7951,84.71,1464.8199,18.0238,4.4119,1.648,61.263,1.7235,44.544,14.9923,1,4.9887,74.36,137.74,10.7025,1.9458,2.6265,103.157,0.5093,2072.8899,1.3486,1.69,9.1406,1.3448,12.0897,13042,2.64,738.181,2721.1001,675.39,1.322,110.265,231.65,57.17,106.044,9.435,25.6901,2.5401,3.2429,9412.7998,10.3362,26.353,53.745,1540.0601,156.1,143.527,0.9509,114.87,5296.2002,0.3833,1.1063,207.23,10596.4004,2046,177.34,14.793,1.67,10.906,17.9524,3117.8301,61.516,1306.1,10.6027,387.04,39.27,20.782,577.255,14.7914,217.31,33.649,133.216,0.5217,1.3266,3.74,3.3709,143.19,6174.5,4.9443,115.969,904.87,5.0914,15.456,7.655,1393.5,24500,11.587,14.822,2.1681,8.5147,39.9715,2143.8899,11.8973,3295.2,29.368,2982.1101,8.547,28129,655.957,655.957,119.26,7.5198,
2014-02-08,1.3592,138.677,1.9482,27.4958,7.4618,0.8326,306.821,3.4527,,4.1772,4.4624,8.8354,1.2242,8.4361,7.6485,47.1286,2.9998,1.5188,3.2336,1.5046,8.2262,10.545,16255,4.7951,84.71,1464.8199,18.0238,4.4119,1.648,61.263,1.7235,44.544,14.9923,1,4.9887,74.36,137.74,10.7025,1.9458,2.6265,103.157,0.5093,2072.8899,1.3486,1.69,9.1406,1.3448,12.0897,13042,2.64,738.181,2721.1001,675.39,1.322,110.265,231.65,57.17,106.044,9.435,25.6901,2.5401,3.2429,9412.7998,10.3362,26.353,53.745,1540.0601,156.1,143.527,0.9509,114.87,5296.2002,0.3833,1.1063,207.23,10596.4004,2046,177.34,14.793,1.67,10.906,17.9524,3117.8301,61.516,1306.1,10.6027,387.04,39.27,20.782,577.255,14.7914,217.31,33.649,133.216,0.5217,1.3266,3.74,3.3709,143.19,6174.5,4.9443,115.969,904.87,5.0914,15.456,7.655,1393.5,24500,11.587,14.822,2.1681,8.5147,39.9715,2143.8899,11.8973,3295.2,29.368,2982.1101,8.547,28129,655.957,655.957,119.26,7.5198,
2014-02-09,1.3592,138.677,1.9482,27.4958,7.4618,0.8326,306.821,3.4527,,4.1772,4.4624,8.8354,1.2242,8.4361,7.6485,47.1286,2.9998,1.5188,3.2336,1.5046,8.2262,10.545,16255,4.7951,84.71,1464.8199,18.0238,4.4119,1.648,61.263,1.7235,44.544,14.9923,1,4.9887,74.36,137.74,10.7025,1.9458,2.6265,103.157,0.5093,2072.8899,1.3486,1.69,9.1406,1.3448,12.0897,13042,2.64,738.181,2721.1001,675.39,1.322,110.265,231.65,57.17,106.044,9.435,25.6901,2.5401,3.2429,9412.7998,10.3362,26.353,53.745,1540.0601,156.1,143.527,0.9509,114.87,5296.2002,0.3833,1.1063,207.23,10596.4004,2046,177.34,14.793,1.67,10.906,17.9524,3117.8301,61.516,1306.1,10.6027,387.04,39.27,20.782,577.255,14.7914,217.31,33.649,133.216,0.5217,1.3266,3.74,3.3709,143.19,6174.5,4.9443,115.969,904.87,5.0914,15.456,7.655,1393.5,24500,11.587,14.822,2.1681,8.5147,39.9715,2143.8899,11.8973,3295.2,29.368,2982.1101,8.547,28129,655.957,655.957,119.26,7.5198,
2014-02-10,1.3619,139.624,1.9485,27.5008,7.4615,0.8299,307.367,3.4026,,4.171,4.3827,8.8406,1.224,8.4123,7.6458,46.153,3.0208,1.5222,3.242,1.5029,8.259,10.5639,16060.2002,4.9002,84.585,1464.53,18.08,4.4393,1.6434,61.219,1.7267,43.68,15.066,1,5.0066,75,138.05,10.6101,1.9458,2.6368,103.56,0.4986,2079.3401,1.3537,1.6969,9.1765,1.35,12.1035,13072,2.6503,735.253,2723.6001,677.64,1.327,110.265,234.32,57.393,106.208,9.469,25.8781,2.5499,3.2453,9449.4004,10.3795,26.438,53.955,1545.55,156.04,143.896,0.9542,115.28,5312.8999,0.3849,1.1106,208.24,10636.0996,1998.8,173.921,14.8098,1.6709,10.932,17.9747,3108.3,61.532,1313.92,10.6435,385.84,40.2513,20.815,569.312,14.8064,218.68,33.967,133.468,0.5236,1.3317,3.7493,3.3841,143.64,6172.7002,4.7916,115.583,908.4,5.1096,15.706,7.6914,1393.6,24500,11.631,14.848,2.1702,8.5481,40.102,2152.3301,11.4551,3301.2,29.429,2992.3601,8.5741,28238,655.957,655.957,119.26,7.5625,
2014-02-11,1.3646,139.363,1.9485,27.5153,7.4618,0.8315,311.02,3.4527,,4.1756,4.4648,8.838,1.2234,8.3592,7.648,47.3866,3.0159,1.5252,3.2836,1.5085,8.2592,10.5835,16380,4.8,85.137,1462.55,18.1681,4.4678,1.6497,61.282,1.7332,44.748,15.1674,1,5.01,74.99,137.92,10.6549,1.9458,2.6488,104.034,0.5115,2092.9099,1.3599,1.7059,9.2187,1.3561,12.1809,13144,2.6625,743.719,2743.2,680.61,1.333,110.265,235.06,57.654,106.427,9.475,25.9274,2.5525,3.3963,9492.2998,10.3459,26.557,53.926,1552.5,156.17,144.632,0.9586,115.57,5329,0.3844,1.1158,209.12,10689.2002,2053,178.23,14.9537,1.672,10.915,18.0518,3135.48,61.241,1321.29,10.6907,389.5,39.44,20.837,575.297,14.9537,220.5,34.19,134.463,0.5239,1.3379,3.7682,3.3997,143.61,6143.8999,4.9656,115.631,912.56,5.1131,15.649,7.7194,1398.7,24500,11.685,14.9962,2.1695,8.5872,40.3345,2160.8701,11.3573,3319.7,29.551,2999.1499,8.5798,28367,655.957,655.957,119.26,7.6063,
2014-02-12,1.3639,139.797,1.9486,27.4788,7.4615,0.829,309.45,3.4527,,4.17,4.471,8.7787,1.225,8.3521,7.6514,47.3734,2.989,1.5116,3.275,1.501,8.2554,10.576,16153.7002,4.7717,84.773,1458.99,18.1376,4.4682,1.6412,61.166,1.728,44.609,14.9469,1,5.0067,77.08,138.07,10.6611,1.9458,2.6556,104.373,0.5112,2096.8301,1.3633,1.7079,9.2422,1.3595,12.1117,13191,2.6692,742.303,2751.1001,682.21,1.336,110.265,234.22,57.821,106.211,9.469,26.2024,2.5378,3.4185,9516.2002,10.4125,26.597,53.788,1601.54,155.95,144.957,0.9571,115.49,5339.7998,0.3842,1.1186,249.18,10715.7998,2054,178.22,14.8189,1.6727,10.913,18.0934,3117.4299,61.214,1323.95,10.7171,390.49,39.41,20.868,569.91,14.8119,221.92,34.344,134.316,0.5236,1.3413,3.7748,3.4225,143.69,6110.7002,4.9623,115.416,914.87,5.1097,15.57,7.7388,1400.9,24500,11.715,14.8494,2.1714,8.6089,40.4034,2170.48,11.6115,3328.1001,29.735,3022.4299,8.5757,28439,655.957,655.957,119.26,7.6568,
2014-02-13,1.359,139.24,1.9485,27.509,7.4614,0.8181,308.52,3.4527,0.7016,4.1556,4.4845,8.765,1.2239,8.3103,7.653,47.3066,2.9766,1.5058,3.2873,1.4939,8.2273,10.5388,16190,4.7797,84.292,1442.29,18.0914,4.4318,1.6318,60.756,1.7195,44.131,14.936,1,4.9883,76.64,137.89,10.6104,1.9458,2.6383,103.697,0.5093,2084.6599,1.3547,1.6944,9.1821,1.3508,12.061,13127,2.6519,739.891,2715.1001,677.64,1.328,110.265,234.46,57.495,105.893,9.434,25.9098,2.5293,3.3965,9455,10.349,26.383,53.167,1550.96,155.51,144.172,0.9548,114.92,5305.2002,0.3826,1.1114,247.55,10650,2043,177.56,14.7358,1.6732,10.906,17.9967,3110.1599,61.244,1315.38,10.646,387.96,39.27,20.769,569.65,14.7231,220.65,33.828,133.1,0.5216,1.3327,3.7465,3.4111,142.85,6035,4.9439,115.621,908.95,5.0908,15.536,7.6824,1390.4,24500,11.64,14.7672,2.1641,8.5532,40.0448,2153.6299,11.686,3301.8999,29.501,3002.97,8.5439,28255,655.957,655.957,119.26,7.6213,
2014-02-14,1.3679,139.76,1.9486,27.4963,7.4612,0.821,310.39,3.4024,0.7016,4.1579,4.4907,8.8321,1.222,8.3478,7.6541,47.9816,2.9856,1.5226,3.2705,1.5014,8.2844,10.6057,16360,4.7974,85.305,1457.02,18.1317,4.4635,1.6386,61.303,1.7298,44.524,15.0161,1,5.0218,77.26,138.03,10.6792,1.9458,2.6552,104.358,0.5127,2095.4299,1.3632,1.7073,9.2408,1.3593,12.1764,13203,2.6688,740.512,2725.3999,681.69,1.336,110.265,234.18,57.88,106.428,9.497,26.0025,2.5474,3.4589,9514.7998,10.4137,26.511,53.233,1560.45,154.89,145.031,0.9606,116.19,5343.1001,0.3849,1.1185,249.1,10707.2998,2055,178.76,14.9487,1.6741,10.918,17.9843,3155.22,61.194,1323.0699,10.7149,390.44,39.54,20.859,573.241,14.9445,223.18,34.048,134.438,0.5252,1.3412,3.7687,3.4157,142.85,6026.5,4.977,115.832,914.73,5.1251,15.634,7.7376,1395.2,24500,11.714,14.9784,2.172,8.6077,40.5067,2168.79,11.8488,3322.8,29.662,3021.99,8.6015,28438,655.957,655.957,119.26,7.7376,
2014-02-15,1.3679,139.76,1.9486,27.4963,7.4612,0.821,310.39,3.4024,0.7016,4.1579,4.4907,8.8321,1.222,8.3478,7.6541,47.9816,2.9856,1.5226,3.2705,1.5014,8.2844,10.6057,16360,4.7974,85.305,1457.02,18.1317,4.4635,1.6386,61.303,1.7298,44.524,15.0161,1,5.0218,77.26,138.03,10.6792,1.9458,2.6552,104.358,0.5127,2095.4299,1.3632,1.7073,9.2408,1.3593,12.1764,13203,2.6688,740.512,2725.3999,681.69,1.336,110.265,234.18,57.88,106.428,9.497,26.0025,2.5474,3.4589,9514.7998,10.4137,26.511,53.233,1560.45,154.89,145.031,0.9606,116.19,5343.1001,0.3849,1.1185,249.1,10707.2998,2055,178.76,14.9487,1.6741,10.918,17.9843,3155.22,61.194,1323.0699,10.7149,390.44,39.54,20.859,573.241,14.9445,223.18,34.048,134.438,0.5252,1.3412,3.7687,3.4157,142.85,6026.5,4.977,115.832,914.73,5.1251,15.634,7.7376,1395.2,24500,11.714,14.9784,2.172,8.6077,40.5067,2168.79,11.8488,3322.8,29.662,3021.99,8.6015,28438,655.957,655.957,119.26,7.7376,
